Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
OR10A6	Malignant melanoma	6	6	aug2014	not provided
KCTD8	Lung cancer	11	11	aug2014	Uncertain significance
DEFB119	Malignant melanoma	1	1	aug2014	not provided
UST	Lung cancer	3	3	aug2014	Uncertain significance
MRPL54	Lung cancer	1	1	aug2014	Uncertain significance
GLTSCR1L	Malignant melanoma	1	1	aug2014	not provided
PLEKHN1	Malignant melanoma	1	1	aug2014	not provided
SERPINA1	PI M1-ALA213	57	57	aug2014	other
SERPINA3	Developmental delay and additional significan	9	9	aug2014	Pathogenic
SERPINA4	Malignant melanoma	1	1	aug2014	not provided
SERPINA5	Malignant melanoma	1	1	aug2014	not provided
SERPINA6	Malignant melanoma	7	7	aug2014	not provided
SERPINA7	Thyroxine-binding globulin deficiency, comple	22	22	aug2014	Pathogenic
SERPINA9	Malignant melanoma	1	1	aug2014	not provided
LINC-PINT	Lung cancer	1	1	aug2014	Uncertain significance
NRAS	Giant pigmented hairy nevus	24	24	aug2014	other
NRAP	Malignant melanoma	1	1	aug2014	not provided
PXK	Malignant melanoma	1	1	aug2014	not provided
SLC38A10	Malignant melanoma	2	2	aug2014	not provided
FOXRED1	not provided	10	10	aug2014	Benign
KCNT2	Lung cancer	10	10	aug2014	not provided
ESF1	Lung cancer	3	3	aug2014	Uncertain significance
ROPN1	Lung cancer	2	2	aug2014	not provided
UMOD	Familial juvenile gout	26	26	aug2014	Pathogenic
COMT	CATECHOL-O-METHYLTRANSFERASE POLYMORPHISM	2	2	aug2014	Benign
LOC101927379	Lung cancer	2	2	aug2014	Uncertain significance
MOV10L1	Malignant melanoma	1	1	aug2014	not provided
PACS1	AllHighlyPenetrant	7	7	aug2014	Likely benign
SBNO2	Lung cancer	1	1	aug2014	Uncertain significance
SBNO1	Malignant melanoma	2	2	aug2014	not provided
USPL1	Malignant melanoma	1	1	aug2014	not provided
RNF168	Riddle syndrome	3	3	aug2014	Pathogenic
UPF3B	X-linked mental retardation, syndromic 14	6	6	aug2014	Pathogenic
C8orf74	Malignant melanoma	1	1	aug2014	not provided
ZBTB43	Lung cancer	1	1	aug2014	Uncertain significance
BRAF	Rasopathy	195	195	aug2014	Pathogenic
ZBTB47	Malignant melanoma	1	1	aug2014	not provided
ZBTB48	Malignant melanoma	2	2	aug2014	not provided
ZBTB49	Malignant melanoma	1	1	aug2014	not provided
PKDREJ	Malignant melanoma	1	1	aug2014	not provided
ZNF609	Lung cancer	2	2	aug2014	not provided
SYNPO	Malignant melanoma	2	2	aug2014	not provided
DRICH1	Malignant melanoma	1	1	aug2014	not provided
CTC1	Cerebroretinal microangiopathy with calcifica	21	21	aug2014	Pathogenic
P4HA2	Malignant melanoma	1	1	aug2014	not provided
P4HA3	Malignant melanoma	2	2	aug2014	not provided
C17orf70	Malignant melanoma	1	1	aug2014	not provided
ANP32C	Developmental delay and additional significan	2	2	aug2014	Benign
SLC9C2	Malignant melanoma	6	6	aug2014	not provided
HPSE2	Ochoa syndrome	14	14	aug2014	Pathogenic
TAT	Tyrosinemia type 2	5	5	aug2014	Pathogenic
NTNG1	Malignant melanoma	7	7	aug2014	not provided
ALMS1	Cardiomyopathy	36	36	aug2014	not provided
TAZ	3-Methylglutaconic aciduria type 2	35	35	aug2014	Pathogenic
ATRNL1	Lung cancer	17	17	aug2014	Uncertain significance
PRIM1	Malignant melanoma	1	1	aug2014	not provided
PRIM2	Lung cancer	3	3	aug2014	Uncertain significance
STK11	Neoplastic Syndromes, Hereditary	175	175	aug2014	Uncertain significance
OPN1SW	Tritanopia	5	5	aug2014	Pathogenic
ALOXE3	Autosomal recessive congenital ichthyosis 3	11	11	aug2014	Pathogenic
ZNF683	Malignant melanoma	1	1	aug2014	not provided
ZNF681	Malignant melanoma	2	2	aug2014	not provided
ZNF687	Malignant melanoma	1	1	aug2014	not provided
AP5M1	Malignant melanoma	1	1	aug2014	not provided
PCDHGC3	Malignant melanoma	3	3	aug2014	not provided
MUC19	Lung cancer	6	6	aug2014	Uncertain significance
IQCK	Lung cancer	2	2	aug2014	not provided
MUC16	Malignant melanoma	45	45	aug2014	not provided
IQCH	Malignant melanoma	7	7	aug2014	not provided
MUC12	Malignant melanoma	2	2	aug2014	not provided
CCDC90B	Lung cancer	2	2	aug2014	not provided
WDTC1	Malignant melanoma	1	1	aug2014	not provided
OR52K1	Malignant melanoma	1	1	aug2014	not provided
OR52K2	Malignant melanoma	2	2	aug2014	not provided
SYAP1	Malignant melanoma	2	2	aug2014	not provided
ANGPTL4	PLASMA TRIGLYCERIDE LEVEL QUANTITATIVE TRAIT 	2	2	aug2014	association
ANGPTL3	Hypobetalipoproteinemia, familial, 2	7	7	aug2014	Pathogenic
ANGPTL1	Malignant melanoma	1	1	aug2014	not provided
GPR116	Malignant melanoma	2	2	aug2014	not provided
GPR115	Malignant melanoma	4	4	aug2014	not provided
C10orf53	Lung cancer	2	2	aug2014	not provided
GPR112	Malignant melanoma	4	4	aug2014	not provided
CTCF	Mental retardation, autosomal dominant 21	6	6	aug2014	Pathogenic
MMP14	WINCHESTER SYNDROME (1 family)	2	2	aug2014	Pathogenic
RASGRP3	Malignant melanoma	1	1	aug2014	not provided
MMP16	Malignant melanoma	1	1	aug2014	not provided
OR2L13	Malignant melanoma	11	11	aug2014	not provided
MMP11	Malignant melanoma	3	3	aug2014	not provided
RASGRP4	Malignant melanoma	1	1	aug2014	not provided
MMP13	Metaphyseal anadysplasia 1, autosomal dominan	5	5	aug2014	Pathogenic
DSTYK	Renal hypodysplasia, nonsyndromic, 1	6	6	aug2014	risk factor
AGXT	Primary hyperoxaluria, type I	45	45	aug2014	Pathogenic
MMP19	Malignant melanoma	1	1	aug2014	not provided
MYO18A	Lung cancer	3	3	aug2014	Uncertain significance
MYO18B	Malignant melanoma	11	11	aug2014	not provided
PRG4	Camptodactyly arthropathy coxa vara pericardi	5	5	aug2014	Pathogenic
MEI1	Malignant melanoma	1	1	aug2014	not provided
COX7B2	Lung cancer	6	6	aug2014	Uncertain significance
PPP1R1B	not provided	4	4	aug2014	not provided
MIR2861	Bone mineral density quantitative trait locus	1	1	aug2014	association
TIMM23B	Malignant melanoma	1	1	aug2014	not provided
NF2	Neurofibromatosis, type 2	28	28	aug2014	Pathogenic
NF1	Neoplastic Syndromes, Hereditary	256	256	aug2014	not provided
MYBBP1A	Malignant melanoma	3	3	aug2014	not provided
CDAN1	Congenital dyserythropoietic anemia, type I	14	14	aug2014	Pathogenic
IL5RA	Developmental delay and additional significan	5	5	aug2014	Uncertain significance
KCNK18	Malignant melanoma	3	3	aug2014	not provided
KCNK16	Malignant melanoma	1	1	aug2014	not provided
KCNK17	Malignant melanoma	2	2	aug2014	not provided
ZC2HC1B	Malignant melanoma	1	1	aug2014	not provided
KCNK13	Malignant melanoma	1	1	aug2014	not provided
KCNK10	Malignant melanoma	3	3	aug2014	not provided
BLM	Neoplastic Syndromes, Hereditary	137	137	aug2014	Pathogenic
OR1L3	Malignant melanoma	2	2	aug2014	not provided
MMACHC	not provided	19	19	aug2014	Pathogenic
BLK	Developmental delay and additional significan	34	34	aug2014	Pathogenic
HCK	Lung cancer	1	1	aug2014	Uncertain significance
C7orf25	Malignant melanoma	1	1	aug2014	not provided
TCN2	TRANSCOLABAMIN II DEFICIENCY	6	6	aug2014	Pathogenic
ZNF425	Malignant melanoma	2	2	aug2014	not provided
ZNF350	Lung cancer	2	2	aug2014	not provided
ZNF423	Lung cancer	8	8	aug2014	Pathogenic
ATXN8	Spinocerebellar ataxia 8	1	1	aug2014	Pathogenic
SIRPB1	Malignant melanoma	5	5	aug2014	not provided
ATXN7	AllHighlyPenetrant	5	5	aug2014	Likely benign
ATXN2	AllHighlyPenetrant	11	11	aug2014	Likely benign
ATXN3	AllHighlyPenetrant	8	8	aug2014	Likely benign
ATXN1	AllHighlyPenetrant	18	18	aug2014	Likely benign
WDR93	Malignant melanoma	1	1	aug2014	not provided
SOAT1	Malignant melanoma	1	1	aug2014	not provided
SRGAP1	Lung cancer	4	4	aug2014	not provided
SRGAP3	Malignant melanoma	5	5	aug2014	not provided
DLK1	Malignant melanoma	2	2	aug2014	not provided
RTN3	Malignant melanoma	2	2	aug2014	not provided
PTCHD1-AS	Lung cancer	6	6	aug2014	Uncertain significance
GPRC5D	Malignant melanoma	1	1	aug2014	not provided
CCDC185	Malignant melanoma	2	2	aug2014	not provided
TSC1	Tuberous sclerosis syndrome	679	679	aug2014	not provided
NEDD8	Malignant melanoma	2	2	aug2014	not provided
SCLT1	not provided	1	1	aug2014	Uncertain significance
C8orf37-AS1	Lung cancer	2	2	aug2014	Uncertain significance
P2RY14	Lung cancer	1	1	aug2014	Uncertain significance
SMC3	Cornelia de Lange syndrome 3	2	2	aug2014	Pathogenic
NEDD4	Malignant melanoma	1	1	aug2014	not provided
SMC4	not provided	1	1	aug2014	Uncertain significance
P2RY12	Platelet-type bleeding disorder 8	6	6	aug2014	Pathogenic
C14orf159	Malignant melanoma	3	3	aug2014	not provided
GARNL3	Malignant melanoma	1	1	aug2014	not provided
LOC646268	Lung cancer	1	1	aug2014	Uncertain significance
AREL1	Malignant melanoma	1	1	aug2014	not provided
WWC2	Lung cancer	2	2	aug2014	not provided
WBSCR17	Lung cancer	20	20	aug2014	Uncertain significance
STK32A	Lung cancer	1	1	aug2014	Uncertain significance
LEPR	Malignant melanoma	13	13	aug2014	not provided
CPOX	Coproporphyria	14	14	aug2014	Pathogenic
LTA	Myocardial infarction	5	5	aug2014	risk factor
TINAG	Malignant melanoma	3	3	aug2014	not provided
LTF	Malignant melanoma	2	2	aug2014	not provided
ALG10	Developmental delay and additional significan	3	3	aug2014	Benign
ALG11	Congenital disorder of glycosylation type 1P	4	4	aug2014	Pathogenic
ALG12	AllHighlyPenetrant	15	15	aug2014	Benign
ALG13	Congenital disorder of glycosylation type 1s	4	4	aug2014	Pathogenic
LMCD1-AS1	Lung cancer	3	3	aug2014	Uncertain significance
RIOK1	Malignant melanoma	1	1	aug2014	not provided
MICALL2	Malignant melanoma	2	2	aug2014	not provided
BANF1	Nestor-Guillermo progeria syndrome	1	1	aug2014	Pathogenic
BANF2	Malignant melanoma	1	1	aug2014	not provided
LMOD1	Malignant melanoma	2	2	aug2014	not provided
TAOK3	Lung cancer	3	3	aug2014	Uncertain significance
LTA4H	not provided	1	1	aug2014	not provided
ATP5O	Malignant melanoma	1	1	aug2014	not provided
AHSG	Leanness, susceptibility to	9	9	aug2014	Pathogenic
TTC7A	Multiple gastrointestinal atresias	10	10	aug2014	Pathogenic
OR5W2	Malignant melanoma	2	2	aug2014	not provided
C1orf61	Malignant melanoma	1	1	aug2014	not provided
GYG1	Glycogen storage disease XV	2	2	aug2014	Pathogenic
C1orf64	Malignant melanoma	1	1	aug2014	not provided
TMEM212	Malignant melanoma	1	1	aug2014	not provided
TWIST1	Saethre-Chotzen syndrome	18	18	aug2014	Pathogenic
TWIST2	Congenital ectodermal dysplasia of face	3	3	aug2014	Pathogenic
PEAR1	Malignant melanoma	1	1	aug2014	not provided
LINC00173	Malignant melanoma	1	1	aug2014	not provided
HNF1B	Familial hypoplastic, glomerulocystic kidney	36	36	aug2014	Pathogenic
HNF1A	Maturity-onset diabetes of the young, type 3	113	113	aug2014	Likely pathogenic
CRISP1	Malignant melanoma	2	2	aug2014	not provided
CRISP3	Malignant melanoma	3	3	aug2014	not provided
CRISP2	Malignant melanoma	1	1	aug2014	not provided
TMEM216	Meckel syndrome type 2	8	8	aug2014	Pathogenic
OR6C65	Malignant melanoma	2	2	aug2014	not provided
BTC	Malignant melanoma	1	1	aug2014	not provided
VEPH1	Lung cancer	4	4	aug2014	Uncertain significance
OR6C68	Malignant melanoma	1	1	aug2014	not provided
IL37	Malignant melanoma	1	1	aug2014	not provided
IL34	Developmental delay and additional significan	1	1	aug2014	Pathogenic
IL32	Malignant melanoma	3	3	aug2014	not provided
KLF17	Malignant melanoma	2	2	aug2014	not provided
GAS2	Lung cancer	5	5	aug2014	Uncertain significance
LINC00395	Lung cancer	2	2	aug2014	Uncertain significance
COX14	Cytochrome-c oxidase deficiency	2	2	aug2014	Pathogenic
TRIM4	Malignant melanoma	1	1	aug2014	not provided
GAS7	Lung cancer	2	2	aug2014	Uncertain significance
ANKRD13D	not provided	1	1	aug2014	Uncertain significance
AGXT2	Malignant melanoma	3	3	aug2014	not provided
PTK2B	Malignant melanoma	3	3	aug2014	not provided
DAB2	Malignant melanoma	2	2	aug2014	not provided
DAB1	Malignant melanoma	14	14	aug2014	not provided
OR9K2	Malignant melanoma	1	1	aug2014	not provided
GTSF1L	Malignant melanoma	1	1	aug2014	not provided
CNOT4	Lung cancer	1	1	aug2014	Uncertain significance
MKLN1	Lung cancer	1	1	aug2014	Uncertain significance
EEFSEC	Lung cancer	2	2	aug2014	Uncertain significance
RAB5A	Developmental delay and additional significan	3	3	aug2014	Pathogenic
RAB5C	Lung cancer	1	1	aug2014	Uncertain significance
AMACR	AllHighlyPenetrant	8	8	aug2014	Likely benign
UGT2A1	Malignant melanoma	4	4	aug2014	not provided
PROM1	not provided	18	18	aug2014	Pathogenic
NHEJ1	Severe combined immunodeficiency with microce	7	7	aug2014	Pathogenic
KPTN	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 41	2	2	aug2014	Pathogenic
SLC41A1	Malignant melanoma	2	2	aug2014	not provided
SLC41A2	Malignant melanoma	1	1	aug2014	not provided
SCARB2	Epilepsy, progressive myoclonic 4, with or wi	12	12	aug2014	Pathogenic
SCARB1	High density lipoprotein cholesterol level qu	5	5	aug2014	association
CSF1	Malignant melanoma	3	3	aug2014	not provided
AZU1	Developmental delay and additional significan	3	3	aug2014	Pathogenic
WNT7A	Ulna and fibula absence of with severe limb d	7	7	aug2014	Pathogenic
ERAP2	Malignant melanoma	2	2	aug2014	not provided
LITAF	Charcot-Marie-Tooth disease, type IC	8	8	aug2014	Pathogenic
EMR1	Malignant melanoma	2	2	aug2014	not provided
EMR2	Lung cancer	2	2	aug2014	not provided
EMR3	Malignant melanoma	2	2	aug2014	not provided
NMRK2	Malignant melanoma	3	3	aug2014	not provided
LOC100507205	Lung cancer	2	2	aug2014	Uncertain significance
CNTN2	Epilepsy, familial adult myoclonic, 5	2	2	aug2014	Pathogenic
CNTN3	Lung cancer	4	4	aug2014	Uncertain significance
CNTN1	AllHighlyPenetrant	22	22	aug2014	Uncertain significance
CNTN6	Lung cancer	18	18	aug2014	Uncertain significance
CNTN4	Lung cancer	24	24	aug2014	Uncertain significance
CNTN5	Lung cancer	29	29	aug2014	Uncertain significance
DDX58	Malignant melanoma	1	1	aug2014	not provided
DDX59	Orofaciodigital syndrome 5	3	3	aug2014	Pathogenic
DDX52	Lung cancer	2	2	aug2014	not provided
CTSG	Malignant melanoma	1	1	aug2014	not provided
ZNF160	Malignant melanoma	1	1	aug2014	not provided
CSRNP1	Malignant melanoma	1	1	aug2014	not provided
DDX54	Malignant melanoma	1	1	aug2014	not provided
CSRNP3	Malignant melanoma	1	1	aug2014	not provided
GATM	not provided	15	15	aug2014	Benign
CDC42BPG	Malignant melanoma	1	1	aug2014	not provided
FAM129A	not provided	2	2	aug2014	not provided
CDC42BPA	Malignant melanoma	2	2	aug2014	not provided
CDC42BPB	Malignant melanoma	2	2	aug2014	not provided
SHISA9	Lung cancer	3	3	aug2014	Uncertain significance
BUB1	Colorectal cancer with chromosomal instabilit	6	6	aug2014	Uncertain significance
UBE2E1	Global developmental delay	1	1	aug2014	Pathogenic
UBE2E2	Lung cancer	1	1	aug2014	Uncertain significance
CNGA1	Retinitis pigmentosa 49	6	6	aug2014	Pathogenic
CNGA3	Rod monochromatism	13	13	aug2014	Pathogenic
CNGA4	Malignant melanoma	1	1	aug2014	not provided
DNAH2	Malignant melanoma	11	11	aug2014	not provided
DNAH3	Malignant melanoma	9	9	aug2014	not provided
EGLN1	Erythrocytosis, familial, 3	3	3	aug2014	Pathogenic
DNAH1	Malignant melanoma	1	1	aug2014	not provided
DNAH6	Malignant melanoma	14	14	aug2014	not provided
DNAH7	Malignant melanoma	19	19	aug2014	not provided
DNAH5	Malignant melanoma	55	55	aug2014	not provided
DNAH8	Malignant melanoma	20	20	aug2014	not provided
DNAH9	Malignant melanoma	23	23	aug2014	not provided
PLEKHA1	Malignant melanoma	1	1	aug2014	not provided
MYBPC3	AllHighlyPenetrant	413	413	aug2014	Uncertain significance
MYBPC1	AllHighlyPenetrant	13	13	aug2014	Benign
CPEB2-AS1	Lung cancer	1	1	aug2014	Uncertain significance
TMEM130	Malignant melanoma	1	1	aug2014	not provided
TMEM131	Lung cancer	1	1	aug2014	Uncertain significance
TMEM135	Lung cancer	2	2	aug2014	not provided
CSF1R	Gliosis, familial progressive subcortical	23	23	aug2014	Pathogenic
TMEM138	Joubert syndrome 16	7	7	aug2014	Pathogenic
FOXE1	AllHighlyPenetrant	6	6	aug2014	Pathogenic
HSD17B10	2-methyl-3-hydroxybutyric aciduria	10	10	aug2014	Pathogenic
FOXE3	Anterior segment mesenchymal dysgenesis	3	3	aug2014	Pathogenic
CCDC40	Ciliary dyskinesia, primary, 15	7	7	aug2014	Pathogenic
SPRY2	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
TRPC1	Lung cancer	1	1	aug2014	Uncertain significance
TRPC6	Focal segmental glomerulosclerosis 2	12	12	aug2014	Pathogenic
TRPC4	Malignant melanoma	9	9	aug2014	not provided
SPRY4	Hypogonadotropic hypogonadism 17 with or with	4	4	aug2014	Pathogenic
COASY	NEURODEGENERATION WITH BRAIN IRON ACCUMULATIO	2	2	aug2014	Pathogenic
LOC100128885	Lung cancer	1	1	aug2014	Uncertain significance
CDKL5	Early infantile epileptic encephalopathy 2	29	29	aug2014	Pathogenic
CDKL2	Malignant melanoma	2	2	aug2014	not provided
FBXO22	Malignant melanoma	1	1	aug2014	not provided
LOC100499484-C9ORF174	Malignant melanoma	1	1	aug2014	not provided
USF1	Hyperlipidemia, familial combined, susceptibi	4	4	aug2014	not provided
TBX15	Cousin syndrome	4	4	aug2014	Pathogenic
FBXO25	Developmental delay and additional significan	3	3	aug2014	Pathogenic
FBXO24	Malignant melanoma	2	2	aug2014	not provided
TBX18	Malignant melanoma	4	4	aug2014	not provided
TBX19	ACTH deficiency	4	4	aug2014	Pathogenic
FBXO28	Lung cancer	1	1	aug2014	Uncertain significance
OR8K5	Malignant melanoma	2	2	aug2014	not provided
SLC35C1	AllHighlyPenetrant	6	6	aug2014	Pathogenic
XK	McLeod neuroacanthocytosis syndrome	9	9	aug2014	Pathogenic
GNB5	Lung cancer	1	1	aug2014	Uncertain significance
GNB4	Charcot-Marie-Tooth disease, dominant interme	3	3	aug2014	Pathogenic
AIM1	Malignant melanoma	5	5	aug2014	not provided
XG	Developmental delay and additional significan	2	2	aug2014	Uncertain significance
GNB3	Hypertension, essential, susceptibility to	2	2	aug2014	Benign
OPN1LW	Cone monochromatism	5	5	aug2014	Pathogenic
PACRG	Lung cancer	6	6	aug2014	Uncertain significance
C11orf80	Lung cancer	1	1	aug2014	Uncertain significance
C22orf31	Malignant melanoma	1	1	aug2014	not provided
UNC80	Lung cancer	3	3	aug2014	Uncertain significance
FAM107A	Lung cancer	1	1	aug2014	Uncertain significance
SFXN5	Lung cancer	2	2	aug2014	not provided
PARD3B	Malignant melanoma	7	7	aug2014	not provided
OR2T27	Malignant melanoma	2	2	aug2014	not provided
CRHR2	Malignant melanoma	3	3	aug2014	not provided
CKAP2L	Malignant melanoma	1	1	aug2014	not provided
CRHR1	Developmental delay and additional significan	14	14	aug2014	Pathogenic
CDCP1	Malignant melanoma	1	1	aug2014	not provided
UBE2QL1	Lung cancer	1	1	aug2014	Uncertain significance
CDCP2	Malignant melanoma	2	2	aug2014	not provided
ANKFN1	Lung cancer	2	2	aug2014	Uncertain significance
IQGAP1	Lung cancer	2	2	aug2014	not provided
IQGAP2	Lung cancer	2	2	aug2014	not provided
IQGAP3	Malignant melanoma	2	2	aug2014	not provided
XXYLT1	Lung cancer	2	2	aug2014	Uncertain significance
SCGB1D1	Malignant melanoma	1	1	aug2014	not provided
CDYL	Lung cancer	1	1	aug2014	Uncertain significance
NOD1	not provided	30	30	aug2014	not provided
NOD2	Sarcoidosis, early-onset	112	112	aug2014	not provided
HCLS1	Malignant melanoma	2	2	aug2014	not provided
COQ9	not provided	8	8	aug2014	Benign
TCP10L	Malignant melanoma	1	1	aug2014	not provided
RP1	Malignant melanoma	37	37	aug2014	not provided
RP2	Retinitis pigmentosa 2	10	10	aug2014	Pathogenic
S100Z	Lung cancer	1	1	aug2014	Uncertain significance
RP9	Retinitis pigmentosa 9	2	2	aug2014	Pathogenic
TECPR1	Malignant melanoma	1	1	aug2014	not provided
TECPR2	Spastic paraplegia 49, autosomal recessive	2	2	aug2014	Pathogenic
NDUFS8	Leigh syndrome due to mitochondrial complex I	9	9	aug2014	Pathogenic
DYNC1H1	AllHighlyPenetrant	45	45	aug2014	Benign
CCNB3	Malignant melanoma	1	1	aug2014	not provided
VPS18	Malignant melanoma	1	1	aug2014	not provided
CSTF3	Autism	1	1	aug2014	Uncertain significance
CSTF2	Malignant melanoma	3	3	aug2014	not provided
ILF2	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
POU2F3	Malignant melanoma	2	2	aug2014	not provided
POU2F1	Malignant melanoma	2	2	aug2014	not provided
BPTF	Malignant melanoma	3	3	aug2014	not provided
C1orf127	Malignant melanoma	1	1	aug2014	not provided
PCCB	Propionic acidemia	27	27	aug2014	Pathogenic
PCCA	Propionic acidemia	22	22	aug2014	Pathogenic
FCHO2	Lung cancer	1	1	aug2014	Uncertain significance
LRRC16B	Malignant melanoma	3	3	aug2014	not provided
URAD	Malignant melanoma	1	1	aug2014	not provided
